OrderID,CustomerID,StoreID,OrderDate,OrderDateTime,OrderStatus,SalesChannel,PaymentMethod,ShippingDate,PromoCode,Notes,SubTotal,Tax,ShippingCost,ItemsCount,OrderLevelDiscount,OrderTotal
11587,607,10,2024-09-12,2024-09-12 20:45:00,Returned,Online,E-Wallet,,VIP20,,17.33,1.21,1.26,1,0.0,19.8
11588,881,2,2024-11-30,2024-11-30 18:10:00,Completed,Online,E-Wallet,2024-12-07,,,64.82,4.54,4.43,4,0.0,73.79
11589,372,9,2025-06-25,2025-06-25 20:25:00,Pending,Online,Bank Transfer,,,,37.2,2.6,4.21,3,0.0,44.01
11590,761,1,2025-08-12,2025-08-12 19:20:00,Cancelled,In-Store,E-Wallet,,,Gift wrap,37.07,2.59,0.0,2,0.0,39.66
11591,468,5,2024-09-05,2024-09-05 18:00:00,Completed,Online,Cash,2024-09-12,,Gift wrap,12.88,0.9,3.55,1,0.0,17.33
11592,612,10,2025-03-04,2025-03-04 18:45:00,Completed,Online,E-Wallet,2025-03-10,SUMMER15,,23.06,1.61,4.9,2,0.0,29.57
11593,357,1,2024-03-31,2024-03-31 18:40:00,Completed,Online,Credit Card,2024-03-31,,,12.81,0.9,3.73,1,0.0,17.44
11594,828,5,2024-12-07,2024-12-07 17:35:00,Completed,Online,Cash,2024-12-09,SUMMER15,,33.92,2.37,3.63,1,0.0,39.92
11595,247,10,2025-05-17,2025-05-17 19:25:00,Completed,Online,E-Wallet,2025-05-18,,,42.28,2.96,3.41,2,0.0,48.65
11596,505,1,2025-04-20,2025-04-20 18:45:00,Returned,Online,Debit Card,,,Fragile,32.81,2.3,1.24,2,0.0,36.35
11597,1063,6,2024-03-17,2024-03-17 13:40:00,Cancelled,Online,Cash,,,Fragile,102.38,7.17,3.06,3,0.0,112.61
11598,1088,5,2025-06-02,2025-06-02 15:25:00,Completed,In-Store,Bank Transfer,2025-06-02,NEW10,,17.55,1.23,0.0,1,0.0,18.78
11599,955,1,2024-10-16,2024-10-16 12:40:00,Completed,In-Store,Debit Card,2024-10-16,SUMMER15,,22.34,1.56,0.0,2,0.0,23.9
11600,1101,8,2025-07-18,2025-07-18 18:25:00,Completed,In-Store,E-Wallet,2025-07-18,BUNDLE5,Fragile,40.37,2.83,0.0,2,0.0,43.2
11601,439,6,2025-01-02,2025-01-02 12:10:00,Completed,Online,Credit Card,2025-01-04,,Fragile,18.32,1.28,5.72,1,0.0,25.32
11602,161,2,2025-03-02,2025-03-02 19:25:00,Cancelled,Online,Credit Card,,SUMMER15,,66.25,4.64,2.65,1,0.0,73.54
11603,951,1,2024-05-12,2024-05-12 20:25:00,Completed,In-Store,Bank Transfer,2024-05-12,,,70.57,4.94,0.0,3,0.0,75.51
11604,525,6,2025-03-15,2025-03-15 11:30:00,Completed,In-Store,E-Wallet,2025-03-15,BUNDLE5,,169.75,11.88,0.0,4,3.4,178.23
11605,600,7,2024-02-16,2024-02-16 18:25:00,Completed,Online,Credit Card,2024-02-19,VIP20,,59.34,4.15,4.44,4,1.19,66.74
11606,445,10,2025-06-30,2025-06-30 16:30:00,Completed,Online,Bank Transfer,2025-07-04,NEW10,,23.15,1.62,3.22,1,0.0,27.99
11607,852,9,2024-09-12,2024-09-12 18:00:00,Completed,Online,Credit Card,2024-09-16,,,35.82,2.51,3.67,2,0.0,42.0
11608,986,8,2024-05-18,2024-05-18 20:40:00,Completed,Online,Cash,2024-05-19,NEW10,,58.78,4.11,2.68,2,0.0,65.57
11609,183,1,2025-07-27,2025-07-27 18:10:00,Completed,Online,Bank Transfer,2025-07-28,VIP20,,17.84,1.25,3.61,2,0.0,22.7
11610,908,5,2024-08-24,2024-08-24 18:25:00,Cancelled,Online,Debit Card,,,,93.0,6.51,4.59,2,0.0,104.1
11611,539,5,2025-04-05,2025-04-05 19:40:00,Pending,Online,E-Wallet,,SUMMER15,Fragile,10.02,0.7,4.0,1,0.0,14.72
11612,781,7,2024-05-18,2024-05-18 19:50:00,Completed,In-Store,Credit Card,2024-05-18,,Gift wrap,24.22,1.7,0.0,2,0.0,25.92
11613,978,3,2024-05-12,2024-05-12 15:40:00,Cancelled,In-Store,Debit Card,,,Gift wrap,30.08,2.11,0.0,2,0.0,32.19
11614,464,8,2024-03-07,2024-03-07 18:35:00,Completed,In-Store,E-Wallet,2024-03-07,BUNDLE5,,26.6,1.86,0.0,2,0.0,28.46
11615,680,1,2025-03-30,2025-03-30 14:35:00,Completed,Online,Cash,2025-04-05,NEW10,,87.79,6.15,4.03,5,1.76,96.21
11616,966,1,2024-03-31,2024-03-31 16:50:00,Completed,Online,Credit Card,2024-04-01,BUNDLE5,,50.17,3.51,2.84,3,1.0,55.52
11617,382,4,2025-05-14,2025-05-14 13:10:00,Pending,In-Store,Cash,,SUMMER15,,57.85,4.05,0.0,2,0.0,61.9
11618,351,8,2025-06-16,2025-06-16 13:40:00,Completed,In-Store,E-Wallet,2025-06-16,,Fragile,63.6,4.45,0.0,4,0.0,68.05
11619,1199,5,2024-03-20,2024-03-20 19:45:00,Pending,In-Store,E-Wallet,,,Fragile,39.46,2.76,0.0,3,0.0,42.22
11620,876,4,2025-05-20,2025-05-20 19:45:00,Completed,Online,Cash,2025-05-20,VIP20,,32.85,2.3,2.58,2,0.0,37.73
11621,496,7,2024-08-07,2024-08-07 12:45:00,Pending,Online,Credit Card,,,Gift wrap,33.78,2.36,1.64,1,0.0,37.78
11622,91,3,2024-05-04,2024-05-04 10:25:00,Completed,In-Store,Credit Card,2024-05-04,,,64.31,4.5,0.0,3,0.0,68.81
11623,449,9,2025-03-19,2025-03-19 16:10:00,Pending,Online,Bank Transfer,,,,41.06,2.87,4.1,2,0.0,48.03
11624,347,1,2025-03-28,2025-03-28 15:25:00,Completed,In-Store,Cash,2025-03-28,NEW10,,43.07,3.01,0.0,3,0.86,45.22
11625,1141,1,2025-04-16,2025-04-16 19:05:00,Completed,In-Store,Credit Card,2025-04-16,VIP20,Fragile,41.15,2.88,0.0,2,0.0,44.03
11626,889,5,2024-07-28,2024-07-28 19:00:00,Returned,Online,Credit Card,,,,19.68,1.38,2.73,1,0.0,23.79
11627,309,4,2025-01-26,2025-01-26 18:10:00,Completed,In-Store,Debit Card,2025-01-26,VIP20,,32.41,2.27,0.0,2,0.0,34.68
11628,512,5,2024-03-28,2024-03-28 10:55:00,Completed,Online,Bank Transfer,2024-03-28,SUMMER15,,20.84,1.46,4.57,1,0.0,26.87
11629,95,3,2024-08-13,2024-08-13 17:30:00,Completed,Online,Cash,2024-08-16,SUMMER15,,33.89,2.37,3.73,3,0.68,39.31
11630,433,1,2024-03-26,2024-03-26 14:55:00,Completed,Online,Debit Card,2024-03-27,,,27.29,1.91,5.39,1,0.0,34.59
11631,423,2,2024-08-08,2024-08-08 11:10:00,Completed,In-Store,Bank Transfer,2024-08-08,,,34.68,2.43,0.0,1,0.0,37.11
11632,138,10,2024-01-06,2024-01-06 20:30:00,Completed,Online,Credit Card,2024-01-09,,,20.04,1.4,2.8,1,0.0,24.24
11633,97,3,2025-08-06,2025-08-06 18:20:00,Completed,Online,Cash,2025-08-13,BUNDLE5,,102.55,7.18,2.6,3,2.05,110.28
11634,334,7,2024-03-06,2024-03-06 10:50:00,Completed,Online,Credit Card,2024-03-08,VIP20,Fragile,21.4,1.5,2.12,1,0.0,25.02
11635,487,7,2024-06-17,2024-06-17 19:25:00,Completed,Online,E-Wallet,2024-06-21,BUNDLE5,Gift wrap,33.85,2.37,2.84,2,0.0,39.06
11636,1146,8,2025-02-02,2025-02-02 15:10:00,Pending,Online,Credit Card,,,Fragile,76.91,5.38,4.05,3,0.0,86.34
11637,884,4,2024-10-08,2024-10-08 19:30:00,Completed,Online,Debit Card,2024-10-08,,,42.21,2.95,3.14,3,0.0,48.3
11638,420,9,2025-06-22,2025-06-22 12:50:00,Completed,Online,Cash,2025-06-28,,,11.77,0.82,4.18,1,0.0,16.77
11639,1179,9,2025-06-30,2025-06-30 11:05:00,Completed,Online,Debit Card,2025-07-04,NEW10,,37.12,2.6,4.16,2,0.0,43.88
11640,74,7,2024-11-04,2024-11-04 12:15:00,Completed,Online,Debit Card,2024-11-06,NEW10,,22.48,1.57,1.39,1,0.0,25.44
11641,321,1,2025-03-24,2025-03-24 19:50:00,Completed,In-Store,E-Wallet,2025-03-24,,,14.04,0.98,0.0,1,0.0,15.02
11642,786,3,2025-03-27,2025-03-27 15:20:00,Completed,In-Store,E-Wallet,2025-03-27,,Gift wrap,19.66,1.38,0.0,1,0.0,21.04
11643,646,2,2024-05-27,2024-05-27 19:05:00,Completed,Online,Debit Card,2024-06-01,VIP20,,9.06,0.63,3.02,1,0.0,12.71
11644,137,6,2025-03-26,2025-03-26 16:25:00,Returned,Online,Debit Card,,VIP20,,45.82,3.21,1.52,4,0.92,49.63
11645,582,6,2024-04-03,2024-04-03 10:05:00,Completed,Online,Bank Transfer,2024-04-10,VIP20,Fragile,60.63,4.24,4.26,2,0.0,69.13
11646,566,8,2024-08-08,2024-08-08 14:40:00,Pending,Online,Credit Card,,,,104.07,7.28,3.14,4,0.0,114.49
11647,597,6,2024-05-10,2024-05-10 15:05:00,Completed,In-Store,Credit Card,2024-05-10,BUNDLE5,,57.7,4.04,0.0,3,1.15,60.59
11648,1095,9,2024-11-16,2024-11-16 16:20:00,Completed,Online,Credit Card,2024-11-16,VIP20,,10.06,0.7,3.28,1,0.0,14.04
11649,482,7,2024-09-06,2024-09-06 12:40:00,Completed,Online,E-Wallet,2024-09-09,NEW10,Fragile,145.26,10.17,2.44,4,2.91,154.96
11650,538,10,2024-04-29,2024-04-29 14:50:00,Returned,Online,Credit Card,,SUMMER15,,11.2,0.78,2.96,1,0.0,14.94
11651,1097,2,2024-01-05,2024-01-05 12:55:00,Completed,Online,Credit Card,2024-01-11,NEW10,Gift wrap,43.08,3.02,3.02,3,0.86,48.26
11652,131,3,2024-04-03,2024-04-03 11:20:00,Completed,In-Store,Cash,2024-04-03,,Gift wrap,43.13,3.02,0.0,2,0.0,46.15
11653,337,3,2024-05-06,2024-05-06 19:00:00,Completed,Online,Credit Card,2024-05-07,,,12.06,0.84,1.6,1,0.0,14.5
11654,236,6,2025-07-05,2025-07-05 17:55:00,Completed,Online,Bank Transfer,2025-07-06,,,14.69,1.03,2.03,1,0.0,17.75
11655,1047,6,2024-01-24,2024-01-24 16:30:00,Completed,Online,Bank Transfer,2024-01-27,SUMMER15,Gift wrap,55.59,3.89,4.07,3,1.11,62.44
11656,967,2,2024-03-24,2024-03-24 19:40:00,Completed,In-Store,E-Wallet,2024-03-24,,Fragile,120.86,8.46,0.0,3,0.0,129.32
11657,134,1,2024-12-15,2024-12-15 16:35:00,Completed,Online,Bank Transfer,2024-12-20,NEW10,Fragile,32.95,2.31,3.03,2,0.0,38.29
11658,819,2,2024-08-22,2024-08-22 15:15:00,Completed,Online,E-Wallet,2024-08-24,NEW10,,20.23,1.42,4.08,1,0.0,25.73
11659,424,8,2024-02-03,2024-02-03 16:30:00,Completed,Online,Cash,2024-02-05,,,91.45,6.4,3.43,4,0.0,101.28
11660,973,3,2024-04-28,2024-04-28 17:50:00,Completed,Online,Cash,2024-05-05,BUNDLE5,Gift wrap,36.91,2.58,3.93,2,0.0,43.42
11661,830,10,2024-02-10,2024-02-10 15:40:00,Completed,Online,Bank Transfer,2024-02-12,NEW10,Gift wrap,50.46,3.53,3.0,2,0.0,56.99
11662,37,3,2025-04-26,2025-04-26 11:45:00,Completed,Online,E-Wallet,2025-04-26,,Gift wrap,15.54,1.09,4.81,2,0.0,21.44
11663,1039,9,2025-01-28,2025-01-28 18:35:00,Completed,In-Store,Bank Transfer,2025-01-28,,Gift wrap,14.44,1.01,0.0,1,0.0,15.45
11664,620,1,2025-05-17,2025-05-17 10:35:00,Completed,In-Store,Credit Card,2025-05-17,BUNDLE5,Fragile,82.93,5.81,0.0,1,0.0,88.74
11665,1005,7,2024-08-23,2024-08-23 12:20:00,Cancelled,Online,Bank Transfer,,BUNDLE5,,80.1,5.61,3.75,4,1.6,87.86
11666,367,6,2025-06-29,2025-06-29 18:40:00,Completed,Online,Bank Transfer,2025-07-05,SUMMER15,Fragile,22.53,1.58,2.02,1,0.0,26.13
11667,310,7,2024-08-26,2024-08-26 19:40:00,Completed,Online,E-Wallet,2024-08-30,,,97.87,6.85,4.67,3,0.0,109.39
11668,530,6,2024-12-04,2024-12-04 19:35:00,Completed,Online,Cash,2024-12-09,BUNDLE5,,54.2,3.79,3.45,2,0.0,61.44
11669,471,4,2025-04-25,2025-04-25 20:20:00,Returned,Online,Cash,,NEW10,,18.89,1.32,4.64,1,0.0,24.85
11670,839,5,2025-01-25,2025-01-25 12:10:00,Completed,Online,Bank Transfer,2025-02-01,VIP20,,10.94,0.77,3.28,1,0.0,14.99
11671,534,3,2025-02-02,2025-02-02 19:55:00,Pending,In-Store,E-Wallet,,SUMMER15,,10.44,0.73,0.0,1,0.0,11.17
11672,1152,3,2025-02-08,2025-02-08 13:40:00,Completed,Online,Debit Card,2025-02-09,,,74.69,5.23,4.13,4,0.0,84.05
11673,436,6,2024-10-30,2024-10-30 12:20:00,Pending,Online,Bank Transfer,,SUMMER15,,54.08,3.79,4.6,4,1.08,61.39
11674,618,7,2024-11-09,2024-11-09 12:55:00,Completed,Online,Debit Card,2024-11-12,,,61.24,4.29,3.6,2,0.0,69.13
11675,406,2,2024-10-09,2024-10-09 16:05:00,Completed,In-Store,Debit Card,2024-10-09,SUMMER15,,17.03,1.19,0.0,1,0.0,18.22
11676,841,6,2025-04-29,2025-04-29 17:30:00,Completed,Online,Cash,2025-05-06,,Fragile,100.08,7.01,2.46,4,0.0,109.55
11677,97,9,2024-08-18,2024-08-18 20:05:00,Completed,Online,Cash,2024-08-18,,Fragile,89.76,6.28,3.04,3,0.0,99.08
11678,1098,7,2025-02-26,2025-02-26 14:20:00,Completed,Online,Debit Card,2025-03-04,NEW10,Gift wrap,71.22,4.99,1.77,4,1.42,76.56
11679,308,8,2024-02-27,2024-02-27 19:30:00,Completed,Online,E-Wallet,2024-03-05,,,11.71,0.82,3.76,2,0.0,16.29
11680,813,7,2025-06-20,2025-06-20 17:05:00,Completed,Online,Bank Transfer,2025-06-23,,,34.85,2.44,3.01,2,0.0,40.3
11681,562,2,2025-02-25,2025-02-25 11:50:00,Completed,In-Store,Cash,2025-02-25,NEW10,,24.1,1.69,0.0,1,0.0,25.79
11682,837,1,2024-04-24,2024-04-24 18:10:00,Completed,Online,E-Wallet,2024-05-01,BUNDLE5,,53.05,3.71,2.46,3,1.06,58.16
11683,1159,1,2024-12-25,2024-12-25 19:00:00,Completed,In-Store,Bank Transfer,2024-12-25,,Fragile,61.44,4.3,0.0,1,0.0,65.74
11684,879,1,2024-05-24,2024-05-24 18:15:00,Pending,Online,Debit Card,,,,24.56,1.72,1.7,2,0.0,27.98
11685,405,6,2025-04-10,2025-04-10 19:40:00,Pending,In-Store,Debit Card,,BUNDLE5,,93.83,6.57,0.0,3,1.88,98.52
11686,1086,7,2024-04-06,2024-04-06 11:25:00,Completed,Online,Credit Card,2024-04-07,NEW10,,33.63,2.35,3.22,2,0.0,39.2
11687,727,6,2024-07-11,2024-07-11 11:50:00,Completed,In-Store,Debit Card,2024-07-11,NEW10,Fragile,71.77,5.02,0.0,1,0.0,76.79
11688,966,1,2025-05-29,2025-05-29 17:00:00,Cancelled,Online,Cash,,NEW10,,30.13,2.11,1.99,3,0.6,33.63
11689,426,10,2024-10-26,2024-10-26 13:00:00,Completed,Online,Bank Transfer,2024-10-26,,Fragile,48.32,3.38,3.42,1,0.0,55.12
11690,24,2,2024-12-21,2024-12-21 19:05:00,Returned,Online,Cash,,BUNDLE5,,54.37,3.81,4.46,3,1.09,61.55
11691,1160,8,2025-06-02,2025-06-02 17:25:00,Completed,In-Store,E-Wallet,2025-06-02,NEW10,,11.42,0.8,0.0,1,0.0,12.22
11692,559,1,2024-09-10,2024-09-10 18:55:00,Completed,Online,Bank Transfer,2024-09-15,,,38.88,2.72,2.77,1,0.0,44.37
11693,28,7,2025-04-16,2025-04-16 20:30:00,Cancelled,Online,Credit Card,,NEW10,Fragile,20.33,1.42,3.58,2,0.0,25.33
11694,329,2,2024-03-20,2024-03-20 18:25:00,Completed,Online,Debit Card,2024-03-27,VIP20,,18.02,1.26,2.9,1,0.0,22.18
11695,982,2,2024-11-19,2024-11-19 13:45:00,Completed,In-Store,Cash,2024-11-19,BUNDLE5,Gift wrap,160.53,11.24,0.0,5,3.21,168.56
11696,191,4,2024-08-30,2024-08-30 11:20:00,Completed,Online,E-Wallet,2024-09-02,,,10.28,0.72,2.56,1,0.0,13.56
11697,783,4,2024-07-31,2024-07-31 13:45:00,Cancelled,In-Store,Cash,,SUMMER15,Fragile,17.71,1.24,0.0,1,0.0,18.95
11698,774,4,2025-06-22,2025-06-22 11:25:00,Completed,Online,E-Wallet,2025-06-29,,,11.31,0.79,3.28,1,0.0,15.38
11699,194,6,2025-05-11,2025-05-11 15:40:00,Completed,In-Store,E-Wallet,2025-05-11,VIP20,,8.21,0.57,0.0,1,0.0,8.78
11700,975,5,2025-03-23,2025-03-23 20:20:00,Completed,In-Store,Debit Card,2025-03-23,VIP20,Gift wrap,80.13,5.61,0.0,4,1.6,84.14
11701,413,7,2024-04-06,2024-04-06 10:00:00,Pending,In-Store,Bank Transfer,,NEW10,Fragile,24.8,1.74,0.0,1,0.0,26.54
11702,391,1,2024-08-31,2024-08-31 19:10:00,Pending,In-Store,E-Wallet,,VIP20,Gift wrap,19.47,1.36,0.0,1,0.0,20.83
11703,1083,1,2024-05-28,2024-05-28 10:10:00,Returned,Online,E-Wallet,,,,61.05,4.27,2.76,3,0.0,68.08
11704,961,7,2024-04-26,2024-04-26 11:10:00,Completed,Online,Debit Card,2024-04-30,NEW10,Fragile,50.8,3.56,1.68,3,1.02,55.02
11705,1165,1,2025-07-12,2025-07-12 16:15:00,Completed,In-Store,Debit Card,2025-07-12,,,24.6,1.72,0.0,1,0.0,26.32
11706,575,7,2024-03-29,2024-03-29 13:55:00,Completed,Online,E-Wallet,2024-04-04,VIP20,,34.26,2.4,5.11,3,0.69,41.08
11707,31,4,2025-03-10,2025-03-10 19:30:00,Completed,Online,E-Wallet,2025-03-16,,Gift wrap,74.16,5.19,2.7,1,0.0,82.05
11708,338,9,2025-05-23,2025-05-23 14:10:00,Completed,In-Store,Credit Card,2025-05-23,SUMMER15,,28.87,2.02,0.0,2,0.0,30.89
11709,320,8,2024-01-20,2024-01-20 20:10:00,Returned,Online,Cash,,,,79.41,5.56,4.53,3,0.0,89.5
11710,721,9,2024-03-14,2024-03-14 17:45:00,Pending,In-Store,Credit Card,,,,21.77,1.52,0.0,2,0.0,23.29
11711,114,7,2024-03-17,2024-03-17 13:25:00,Completed,In-Store,Cash,2024-03-17,,,40.68,2.85,0.0,1,0.0,43.53
11712,145,4,2024-05-28,2024-05-28 13:25:00,Cancelled,Online,Bank Transfer,,VIP20,,20.76,1.45,4.14,3,0.42,25.93
11713,263,8,2024-02-17,2024-02-17 20:20:00,Completed,Online,Credit Card,2024-02-24,,Gift wrap,38.52,2.7,4.09,2,0.0,45.31
11714,861,10,2025-02-05,2025-02-05 16:10:00,Completed,In-Store,Cash,2025-02-05,SUMMER15,Gift wrap,154.9,10.84,0.0,3,3.1,162.64
11715,793,2,2024-09-01,2024-09-01 20:15:00,Pending,Online,Credit Card,,BUNDLE5,,14.37,1.01,2.06,1,0.0,17.44
11716,708,2,2024-04-16,2024-04-16 10:25:00,Completed,Online,Credit Card,2024-04-21,SUMMER15,Gift wrap,44.86,3.14,3.31,3,0.9,50.41
11717,592,3,2024-06-18,2024-06-18 12:15:00,Returned,In-Store,E-Wallet,,SUMMER15,,11.94,0.84,0.0,2,0.0,12.78
11718,242,7,2024-03-20,2024-03-20 17:10:00,Completed,In-Store,E-Wallet,2024-03-20,,Gift wrap,20.57,1.44,0.0,1,0.0,22.01
11719,181,6,2024-10-06,2024-10-06 10:20:00,Completed,In-Store,Debit Card,2024-10-06,BUNDLE5,,11.7,0.82,0.0,1,0.0,12.52
11720,340,9,2024-11-08,2024-11-08 15:20:00,Completed,In-Store,Debit Card,2024-11-08,BUNDLE5,,63.36,4.44,0.0,3,1.27,66.53
11721,591,3,2025-02-18,2025-02-18 18:50:00,Cancelled,Online,Credit Card,,NEW10,,27.41,1.92,3.29,2,0.0,32.62
11722,255,1,2025-08-19,2025-08-19 20:10:00,Completed,Online,Bank Transfer,2025-08-19,NEW10,,10.68,0.75,3.91,1,0.0,15.34
11723,674,10,2024-05-12,2024-05-12 11:45:00,Completed,Online,Debit Card,2024-05-16,SUMMER15,Gift wrap,43.23,3.03,4.13,3,0.86,49.53
11724,642,6,2024-07-02,2024-07-02 16:00:00,Completed,In-Store,Debit Card,2024-07-02,,Gift wrap,16.07,1.12,0.0,1,0.0,17.19
11725,704,1,2024-08-13,2024-08-13 11:35:00,Completed,In-Store,Cash,2024-08-13,VIP20,,55.12,3.86,0.0,3,1.1,57.88
11726,570,9,2024-05-22,2024-05-22 15:30:00,Completed,In-Store,Debit Card,2024-05-22,NEW10,Gift wrap,44.13,3.09,0.0,2,0.0,47.22
11727,507,9,2025-02-25,2025-02-25 17:55:00,Completed,In-Store,Bank Transfer,2025-02-25,NEW10,Gift wrap,22.68,1.59,0.0,1,0.0,24.27
11728,21,1,2024-07-13,2024-07-13 10:00:00,Completed,Online,E-Wallet,2024-07-14,,Gift wrap,30.0,2.1,3.53,2,0.0,35.63
11729,1016,9,2025-07-09,2025-07-09 15:50:00,Completed,Online,Debit Card,2025-07-09,VIP20,Fragile,29.38,2.06,3.48,2,0.0,34.92
11730,42,5,2024-01-10,2024-01-10 16:25:00,Cancelled,Online,Debit Card,,BUNDLE5,,58.92,4.12,1.89,3,1.18,63.75
11731,654,6,2025-07-18,2025-07-18 20:10:00,Completed,In-Store,Debit Card,2025-07-18,,,95.76,6.7,0.0,2,0.0,102.46
11732,17,1,2024-04-07,2024-04-07 18:25:00,Completed,In-Store,E-Wallet,2024-04-07,NEW10,,9.32,0.65,0.0,1,0.0,9.97
11733,375,7,2024-04-24,2024-04-24 12:20:00,Completed,Online,E-Wallet,2024-04-27,VIP20,Gift wrap,131.44,9.2,3.09,4,2.63,141.1
11734,1049,5,2025-07-18,2025-07-18 20:30:00,Completed,In-Store,Debit Card,2025-07-18,SUMMER15,,42.5,2.98,0.0,3,0.85,44.63
11735,1068,1,2025-07-24,2025-07-24 18:05:00,Completed,Online,Credit Card,2025-07-30,NEW10,Gift wrap,14.13,0.99,3.07,1,0.0,18.19
11736,946,2,2024-07-14,2024-07-14 19:10:00,Completed,In-Store,Debit Card,2024-07-14,BUNDLE5,,34.82,2.44,0.0,2,0.0,37.26
11737,802,7,2024-11-02,2024-11-02 17:20:00,Completed,In-Store,Debit Card,2024-11-02,,,40.15,2.81,0.0,3,0.0,42.96
11738,1189,1,2024-05-15,2024-05-15 18:35:00,Completed,Online,Bank Transfer,2024-05-20,,Fragile,42.49,2.97,1.76,2,0.0,47.22
11739,794,6,2024-11-01,2024-11-01 16:55:00,Completed,In-Store,Debit Card,2024-11-01,NEW10,,9.11,0.64,0.0,1,0.0,9.75
11740,454,3,2025-01-05,2025-01-05 15:40:00,Completed,In-Store,Credit Card,2025-01-05,,,80.41,5.63,0.0,5,0.0,86.04
11741,1130,6,2024-03-04,2024-03-04 19:25:00,Completed,In-Store,Bank Transfer,2024-03-04,,,26.64,1.86,0.0,1,0.0,28.5
11742,974,6,2025-05-04,2025-05-04 11:35:00,Completed,In-Store,Bank Transfer,2025-05-04,,,17.25,1.21,0.0,1,0.0,18.46
11743,992,4,2024-07-07,2024-07-07 16:45:00,Completed,In-Store,Bank Transfer,2024-07-07,,,149.62,10.47,0.0,5,0.0,160.09
11744,604,2,2024-05-02,2024-05-02 18:50:00,Completed,In-Store,Bank Transfer,2024-05-02,,,34.67,2.43,0.0,2,0.0,37.1
11745,552,1,2024-01-08,2024-01-08 18:15:00,Pending,Online,E-Wallet,,NEW10,Gift wrap,41.99,2.94,4.35,3,0.84,48.44
11746,296,4,2024-04-18,2024-04-18 16:20:00,Completed,Online,Bank Transfer,2024-04-18,SUMMER15,Gift wrap,33.31,2.33,2.36,3,0.67,37.33
11747,522,2,2024-08-31,2024-08-31 19:00:00,Returned,In-Store,Bank Transfer,,,Fragile,37.6,2.63,0.0,2,0.0,40.23
11748,858,1,2024-07-10,2024-07-10 14:35:00,Pending,Online,Credit Card,,NEW10,,117.5,8.23,3.01,4,2.35,126.39
11749,587,7,2025-08-11,2025-08-11 11:55:00,Completed,In-Store,Credit Card,2025-08-11,NEW10,,29.45,2.06,0.0,2,0.0,31.51
11750,147,5,2024-07-15,2024-07-15 19:30:00,Completed,In-Store,E-Wallet,2024-07-15,,,7.34,0.51,0.0,1,0.0,7.85
11751,373,6,2024-05-03,2024-05-03 20:05:00,Completed,In-Store,Debit Card,2024-05-03,,Gift wrap,19.46,1.36,0.0,1,0.0,20.82
11752,161,8,2024-07-06,2024-07-06 17:15:00,Completed,In-Store,E-Wallet,2024-07-06,SUMMER15,,44.51,3.12,0.0,1,0.0,47.63
11753,477,2,2025-02-21,2025-02-21 18:40:00,Completed,In-Store,Credit Card,2025-02-21,,Gift wrap,55.32,3.87,0.0,3,0.0,59.19
11754,854,1,2024-11-25,2024-11-25 18:10:00,Returned,Online,Bank Transfer,,,,16.43,1.15,4.7,1,0.0,22.28
11755,231,1,2024-12-08,2024-12-08 19:45:00,Completed,In-Store,Cash,2024-12-08,SUMMER15,Fragile,2.99,0.21,0.0,1,0.0,3.2
11756,894,2,2024-01-31,2024-01-31 16:25:00,Completed,Online,E-Wallet,2024-02-01,,Gift wrap,13.18,0.92,3.56,1,0.0,17.66
11757,1182,1,2024-12-14,2024-12-14 19:55:00,Completed,Online,Cash,2024-12-16,,Fragile,77.75,5.44,2.39,2,0.0,85.58
11758,1117,4,2025-01-03,2025-01-03 17:25:00,Pending,Online,Credit Card,,,Fragile,53.19,3.72,3.73,2,0.0,60.64
11759,588,9,2024-10-25,2024-10-25 19:55:00,Completed,Online,Debit Card,2024-10-30,VIP20,,31.53,2.21,3.34,3,0.63,36.45
11760,726,9,2024-01-24,2024-01-24 19:30:00,Completed,In-Store,E-Wallet,2024-01-24,SUMMER15,,57.81,4.05,0.0,4,1.16,60.7
11761,903,9,2024-08-29,2024-08-29 15:40:00,Completed,Online,Bank Transfer,2024-08-29,VIP20,Fragile,27.83,1.95,3.76,2,0.0,33.54
11762,274,5,2025-08-23,2025-08-23 20:45:00,Cancelled,Online,E-Wallet,,BUNDLE5,Gift wrap,38.72,2.71,1.89,3,0.77,42.55
11763,300,4,2024-04-14,2024-04-14 18:45:00,Completed,Online,Debit Card,2024-04-16,NEW10,Gift wrap,50.43,3.53,3.76,3,1.01,56.71
11764,966,6,2025-04-25,2025-04-25 15:00:00,Completed,Online,E-Wallet,2025-04-25,VIP20,,28.82,2.02,2.48,1,0.0,33.32
11765,825,2,2025-07-22,2025-07-22 16:00:00,Completed,Online,Bank Transfer,2025-07-23,,,139.8,9.79,4.07,5,0.0,153.66
11766,401,4,2024-06-02,2024-06-02 17:55:00,Pending,Online,Bank Transfer,,NEW10,Fragile,33.43,2.34,3.05,2,0.0,38.82
11767,423,2,2025-05-21,2025-05-21 18:40:00,Completed,Online,Bank Transfer,2025-05-24,,,127.89,8.95,1.84,4,0.0,138.68
11768,66,9,2025-05-07,2025-05-07 10:20:00,Returned,In-Store,Cash,,SUMMER15,Fragile,51.84,3.63,0.0,3,1.04,54.43
11769,894,9,2025-05-28,2025-05-28 14:40:00,Completed,Online,Debit Card,2025-05-30,BUNDLE5,,26.34,1.84,1.42,1,0.0,29.6
